"Y","E1","E2","E3","E4","G1","G2","G3","G4","G5","G6","G7","G8","G9","G10","G11","G12","G13","G14","G15","G16","G17","G18","G19","G20"
1876465.12132144,10.1483437486459,9.93385560926981,6.09277006681077,9.39975430816412,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1
2048529.83817022,10.1241783667356,9.8801360023208,12.6130478363484,11.7807649013121,0,0,0,1,1,0,0,0,1,1,1,0,0,0,1,1,0,1,1,0
5331519.20239128,12.8994633357506,12.3642249098048,11.3906168083195,9.82730799517594,0,0,1,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0
2639498.44060686,11.4954213830642,6.91410738928244,6.62403104291297,12.809907007264,1,1,0,1,0,1,0,0,1,0,0,0,1,0,0,1,0,1,1,0
216087.17710562,8.75328694377095,6.2382999737747,12.2890122577082,10.3593554056715,1,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,0,1,1
2125059.81656516,8.77715037972666,11.3683586777188,10.340942240553,8.64800194860436,1,1,0,1,1,0,1,0,0,0,1,0,1,1,0,0,0,1,1,0
1865108.87749945,7.72010888415389,11.4250885634683,6.09433020185679,11.7918361611664,0,1,0,0,1,1,0,1,1,0,0,0,0,1,1,0,0,1,1,0
937872.365775543,10.7195462172385,12.3918064513709,6.26761686848477,12.7725404766388,1,1,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,1,0,0
804048.64404594,8.78008810896426,10.7859593215398,10.1169811889995,6.8685155173298,0,1,0,0,1,0,0,1,0,1,0,1,1,0,0,1,0,0,0,1
1080572.73453652,8.69848866853863,6.43057194701396,11.4122685468756,8.49948040628806,0,1,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0
1132247.82418501,9.69896303652786,12.3315216598567,8.13906752108596,10.0037973679136,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0
3664430.31762912,11.8424373446032,9.59432014753111,11.9475634621922,6.17563690966927,1,0,0,0,0,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0
636724.067517283,7.04995184321888,10.2346952816006,6.88088936242275,8.25254802056588,0,0,0,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0
2455519.01537317,12.13257477968,7.35696664475836,9.70848720474169,11.601364120841,0,1,1,1,0,1,0,1,0,0,0,1,0,1,0,1,0,0,0,0
2294678.2016304,9.91038924013264,10.7678929124959,8.606282541994,11.8419164656661,0,0,1,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,1
772662.168314565,7.45486565632746,9.55627731885761,9.79219082044438,11.3937184708193,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,1
6785522.15081982,12.213413716061,7.52757243765518,8.13907041726634,10.5936641902663,1,0,0,0,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0
220609.37072012,6.63214976177551,7.19901664182544,10.9372940231115,7.74366451986134,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,1,1,0,1
6955422.95924117,11.0533966170624,12.45926716947,10.8830835160334,7.72144628548995,0,1,0,0,1,0,1,0,1,1,1,0,1,1,1,1,0,0,1,1
4722978.43270344,12.0089645266999,8.06560896825977,8.39797377912328,8.97117092064582,1,0,0,0,1,0,0,0,0,0,1,0,0,1,1,1,1,1,0,1
3976080.18724125,12.2153846148867,9.6311018827837,9.15424252906814,9.5226172292605,1,1,0,1,0,0,1,0,0,1,1,0,0,0,0,1,1,1,0,0
559275.880941309,10.7364591250662,6.6876966971904,12.9713358948939,10.0001577183139,1,1,0,0,0,1,0,0,0,1,0,0,1,0,1,1,0,1,1,1
78745.9438332535,8.04190077050589,8.42308903485537,7.42658704146743,8.13336824718863,1,0,1,0,1,0,1,0,0,0,0,1,0,0,1,1,0,1,0,1
334239.91600275,6.06442122650333,7.82432032376528,9.35109173692763,11.3781125796959,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1
600397.874914754,7.64909445983358,12.4337867635768,7.56615154212341,10.5605129792821,0,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,1
644251.158314389,7.30275502125733,11.4908796197269,10.1178745653015,7.62916711065918,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0
2896666.69731884,10.05723249726,8.10315056541003,6.76410989346914,8.00945550552569,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,1,0,0,0,0
1613264.10698935,9.73951332992874,10.1870972041506,8.15956782991998,10.3653625417501,1,1,1,1,0,1,1,0,0,1,1,1,0,1,1,1,1,1,0,1
1833400.6435839,11.0764404258225,6.34960011392832,12.3380828644149,8.14522151486017,0,1,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,1,1,0
1813794.70376688,7.97999309934676,12.4769375319593,11.1448238471057,11.7474688650109,1,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
6610365.65088802,10.7176647952292,11.7457094166894,8.76648105494678,11.5560049423948,0,0,1,1,1,0,1,1,0,1,1,0,0,1,1,1,0,1,0,1
2942338.07956238,12.2956683272496,6.29044459969737,9.07168735889718,7.58782964129932,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,1,0,1,1
6943854.15770132,11.6761190900579,10.8459268696606,11.830779183656,6.70948103093542,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,1,0,0,0
3241487.37061693,11.9215467283502,10.4534619513433,8.35793054220267,10.4229389873799,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,0,0,0,1,0
1209216.11128749,6.3256975216791,8.64503299864009,11.1349976889323,8.13161642639898,0,0,0,0,0,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0
590124.933971385,9.27700119419023,6.3412277714815,7.78521088906564,8.67083518370055,0,0,0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,1,0,0
1644894.83626572,8.20493771624751,8.86524234432727,7.6272739067208,6.17219660105184,0,1,0,0,1,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1
839379.736470001,9.15895632747561,11.9643890543375,9.70871747960337,9.78207178786397,0,0,0,1,1,1,0,1,0,1,0,0,1,1,0,1,0,1,0,0
3296718.58193491,8.93565608747303,11.2680489129853,12.6376744329464,9.17838021717034,1,0,0,0,1,1,0,1,1,0,0,0,1,1,0,1,1,0,0,0
403861.512120781,9.24684473476373,12.887574756518,10.9764653549064,11.2403045236133,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,1,0
3719127.57285874,10.1860554984305,8.58839814248495,8.05982888652943,8.55826589069329,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,1,0,0,1
3921817.20697251,10.6215040818788,10.6926255670842,7.62929276120849,7.57834356836975,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,1
5601073.34803663,12.9015571307391,7.07578545925207,9.63487346749753,6.2213480270002,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1
2015006.54869605,10.8744957430754,9.65435097971931,7.82216194574721,7.48269262514077,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0
3061013.92923568,11.7667697493453,12.3014564928599,7.32010310259648,6.68183372472413,0,1,1,1,0,0,1,0,0,1,1,0,1,1,0,1,0,0,0,0
2439944.51448942,9.09846485755406,11.204548440408,12.0900555024855,9.67082244576886,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,1,1,1
960258.744601428,9.15617266949266,6.41579122119583,8.58302128501236,6.33848232449964,1,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,0
2126356.82383062,7.89991397433914,10.9675914191175,11.748094011331,8.90669222199358,0,0,0,0,0,0,0,1,1,1,1,1,0,1,1,0,1,1,1,0
4696378.7634793,12.3464490901679,12.1996413499583,7.47807774343528,6.52412880025804,1,1,0,1,1,0,1,1,0,1,0,1,1,0,0,1,0,0,1,0
1997987.35616445,7.25606866530143,8.93913321848959,11.6426856147591,7.77831288496964,1,1,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,1,0,0
800280.162604988,6.98882638523355,12.3045239667408,10.1928952171002,8.26983182691038,1,0,1,0,1,0,0,0,0,0,0,0,0,1,1,1,1,1,0,0
1355673.03321683,8.67270069546066,12.0849344574381,6.13714839355089,9.71050956333056,1,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,0,1
2369514.7505205,12.7833530067001,11.0176338597666,7.50016883108765,7.77079069288447,0,0,0,1,0,1,0,0,1,0,0,1,1,0,0,0,0,0,1,1
2476595.08074886,12.5800221732352,12.7519389172085,10.0237812716514,7.6610148709733,0,1,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1
2926667.28407321,9.78227691794746,12.8094679433852,9.61135765304789,7.64816488046199,0,0,0,1,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,1
8004569.29821096,11.4715273294132,10.9235916102771,10.1968517466448,6.73605417041108,0,0,1,0,1,0,1,0,0,0,1,1,0,1,0,0,1,1,0,0
6357828.0408922,12.4591091882903,7.08973657037131,9.77496505179442,7.9432101433631,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,1,1
8192118.78221987,12.9757100725546,9.63328478951007,8.20078684110194,11.0982383294031,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0
1572624.89377975,7.6500482223928,6.94640713301487,8.98255366412923,10.9012325746007,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0
56373.9338259882,8.0066369776614,10.7657900247723,11.2276653887238,9.21894111088477,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,1,0
738106.401746573,8.46888587553985,6.49508796678856,10.0628922383767,10.4971204395406,0,1,0,0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0
820871.634147389,11.2159800359514,11.7403824869543,7.18068206473254,12.8780801026151,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1,0,0,0,0,0
1179516.14206802,7.92077357904054,8.60679739224724,7.50719317840412,8.54213772225194,0,1,0,1,1,1,0,0,1,1,0,1,0,0,1,1,1,0,0,0
3503987.51798836,8.00679565803148,8.4402826114092,6.92086891597137,8.84538364293985,0,1,1,1,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0
1725426.96144493,9.15004480653442,10.5054614113178,12.1745232208632,11.8463424714282,0,0,0,0,1,0,0,1,0,0,1,0,1,1,0,0,1,0,1,0
2793014.13406773,10.2707088151947,11.9401635127142,8.95436157938093,10.6660310705192,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1,1,1,0,1,1
1237601.64547188,9.221560892649,11.9230284986552,11.6484037504997,7.25376787572168,0,1,1,0,1,0,0,0,1,1,0,1,1,1,1,0,0,0,1,1
1714522.80882074,6.80863847280852,10.2381941576023,8.15378272999078,11.380850959802,1,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,0
715434.715466622,6.06888559483923,7.74215832841583,11.6862492086366,9.47901318990625,0,1,0,1,0,0,1,0,1,1,0,1,0,1,0,0,1,1,0,0
2383148.63560414,9.32710418244824,10.7660516100004,6.42694474756718,12.5789082667325,0,0,0,1,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,1
2241576.99104985,11.8198645049706,8.93970095133409,9.25980544183403,10.77961814031,1,1,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,1,0
726569.939730538,10.3465076251887,8.12593025295064,11.0556264347397,11.9206474064849,1,0,1,1,1,1,0,0,1,0,0,0,1,0,1,0,1,1,1,1
396260.328520846,6.47632388630882,9.94013425451703,10.0690812096,9.68709872034378,1,0,0,0,0,1,0,1,1,1,0,1,1,1,1,1,0,0,0,0
132021.31047278,6.69861774519086,6.6821840305347,11.8367163436487,9.51527394680306,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1
2102840.10321087,7.03955132537521,10.7855183361098,6.9322004376445,12.5517443488352,0,1,1,0,1,1,0,0,0,1,0,1,0,1,0,0,1,0,0,0
1674783.99567253,9.65050872135907,12.6890952158719,11.0160926696844,8.98719466035254,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,1,1,1,0,1
760787.839893891,9.5158451104071,12.2073052739725,7.42239801236428,10.8095847866498,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,1,1,1,0
1393548.74336466,10.4295171289705,11.9848931850865,9.15858216118068,6.97239329479635,0,0,1,1,0,0,1,0,0,1,0,0,1,1,1,0,0,0,1,0
1155893.27115341,9.88495219056495,10.9187308286782,6.83242343645543,12.1647165601607,0,1,1,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,1,0
1707669.35871171,7.52273447671905,6.76895619579591,12.7902821272146,8.63378078700043,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1
319641.904259924,6.53497507073916,8.2806107159704,7.0816900213249,10.5130376431625,0,0,0,0,1,1,0,1,0,1,1,1,0,0,1,1,0,0,0,0
2202844.19541922,7.30589322093874,8.61658695945516,10.4107486316934,10.6039451058023,1,0,1,1,0,0,0,1,0,0,1,1,1,1,1,0,1,1,1,0
1645377.41717204,9.41464736242779,7.49384845606983,6.50651811342686,10.5249637309462,0,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1,0
3929367.28474115,12.4623354093637,10.0076001505367,9.10085170622915,9.77201578998938,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,1,0,0,1,0
2645532.0260314,9.55430619674735,9.10975548718125,8.685280804988,11.3139726298396,0,1,0,0,0,0,1,1,0,1,1,1,1,1,0,1,0,0,0,1
314912.156394756,10.3449165888596,12.1329745438416,10.3611648844089,11.2852474506944,1,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0
2112146.34378586,7.52956693293527,11.7072415389121,6.4815337464679,11.7511456042994,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0
2537764.17649048,10.272070358973,7.65999319893308,12.0881676427089,6.63892033230513,1,1,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1
842611.457381534,8.12690616305918,12.9156951701734,12.9531660447828,11.1664070845582,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,1,1,1,0
608891.547305948,10.9487383882515,6.91029587574303,8.83580942312256,11.1427223463543,1,1,1,1,1,0,1,0,0,0,0,0,1,1,0,1,0,1,1,1
1511599.63720489,6.36318539688364,9.34303328045644,11.625092236558,11.2182148718275,0,0,0,0,0,0,0,1,1,0,1,1,1,1,0,0,1,1,0,1
2648619.84609172,9.40738074481487,10.7573217954487,9.11820625141263,11.6029493534006,1,0,1,0,0,0,0,0,1,1,0,0,0,1,0,1,0,1,1,0
2387024.00750287,7.31172766676173,12.0822736516129,8.65849564294331,11.2996154667344,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1
2201215.24563163,8.67617176519707,6.58529747277498,11.4178935175296,12.437816452235,1,0,1,1,0,1,0,1,0,1,1,0,1,1,0,1,0,1,1,1
1062808.84407047,6.30999740283005,10.3655896824785,12.4303920392413,9.07140984712169,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,1,1,0
965059.971613118,8.38271891418844,11.8306195661426,8.1834006938152,6.8898436203599,0,0,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0
2321418.66384168,7.32587704318576,12.1369103405159,8.75598755129613,8.54562360374257,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,1
1848909.36789386,6.50146232452244,12.5818417503033,12.1681766025722,8.91041416255757,0,0,1,0,1,0,1,0,0,0,0,0,0,1,0,1,0,0,1,1
1768546.43397299,9.26347061269917,9.98789492226206,9.85496265836991,12.3710916622076,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,1,1,0,0,1
2098410.21878583,9.62086065975018,7.20033009792678,12.5927693191916,11.1404223407153,0,1,1,0,1,0,0,1,1,0,0,0,0,0,0,1,0,0,1,1
1801351.68263477,11.0606548509095,12.9622361597139,6.14319432573393,9.78110361448489,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1
2744554.73127017,11.7683073945809,10.0527005959302,12.5868149728049,6.57831718749367,1,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,1,1
7551444.36135702,12.7659592889249,6.89500502776355,9.53213433874771,7.5170804252848,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,0,1,0,0
2387576.20495326,10.9425510843284,6.07704328093678,9.4767389271874,9.03676082519814,0,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0
1856260.56003069,10.3398998258635,10.4759669206105,6.4544567335397,12.1494744778611,1,1,1,0,1,0,0,1,0,1,1,0,1,1,1,0,0,1,0,0
615331.831851462,9.17734013963491,10.8018288237508,10.4005868947133,11.6375138759613,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1
1271733.49971174,7.89068881026469,6.89682709844783,12.1337881244253,9.43599457014352,0,0,1,0,1,1,1,0,1,1,0,1,1,1,0,0,0,0,0,0
2080169.52144212,7.26211173064075,10.9007327251602,10.9565480502788,8.45829396531917,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,1,0,0
3602212.16375835,10.8478711911011,8.84151435573585,12.077378929127,8.8128699241206,0,0,1,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,1,1
1942994.74913917,11.2628385247663,11.6089724078774,7.71659212256782,8.96537653403357,0,0,0,1,0,1,1,1,0,0,0,0,0,1,0,1,0,0,1,0
1163525.69342168,8.76410733116791,8.48021915741265,10.8295734184794,8.26409078412689,0,1,0,1,0,0,1,0,1,1,0,1,0,0,1,1,1,0,0,1
3880025.36153872,12.1039043525234,9.02528658555821,7.52258731913753,7.22291493136436,1,0,0,1,1,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0
2311816.90627025,9.95874093240127,11.7660533203743,12.1177442125045,8.92361918697134,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0
1675866.90517399,11.8518145231064,8.88196847378276,9.86644550831988,11.5149591364898,1,0,1,0,1,0,1,0,0,1,1,0,1,1,0,0,1,0,1,1
833069.42595091,6.75588271208107,11.325153990183,7.09359592059627,6.6986634908244,0,1,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0
1810889.49271205,11.0750200180337,12.671291816514,9.85220895474777,12.9790344883222,0,0,0,1,1,1,1,1,1,1,1,1,0,1,0,0,1,1,0,1
1666636.25876978,11.727735434426,6.26682387897745,6.58203740371391,10.147970715072,0,1,0,1,0,0,0,0,1,0,0,1,1,1,0,1,0,1,1,1
1770370.65929689,11.9984522606246,8.25568800978363,7.67011815262958,10.710731357336,0,0,1,1,1,0,0,1,0,1,1,0,1,1,0,0,1,0,0,0
2660949.03867934,12.1329904214945,11.9451962071471,9.73411145969294,6.19233891461045,1,0,1,1,1,1,0,0,0,0,0,1,1,1,0,1,0,1,0,1
1286991.41100478,6.70090751722455,8.67239001370035,7.13701850129291,10.1678386183921,1,1,1,1,0,1,1,1,1,0,0,0,1,0,1,1,1,0,0,1
1126213.49124261,7.54183600866236,8.81386383553036,6.15806267037988,7.39515520981513,0,1,1,0,0,1,0,0,1,1,0,0,1,1,0,0,1,1,0,0
3476592.58622426,12.4426681655459,9.12076712027192,8.21056081261486,12.5104577851016,0,0,0,1,1,1,1,0,0,1,0,1,0,0,0,1,0,1,1,0
3134147.10746717,12.1108099466655,12.6001211141702,12.4909598056693,8.34668323467486,1,0,0,1,0,1,0,1,0,1,0,1,0,1,0,0,0,0,1,1
1725868.12870157,7.18931846320629,6.96818773448467,7.9010811089538,11.8325824902859,0,0,0,0,0,0,0,1,0,1,0,1,0,0,1,1,1,1,0,1
2645144.36752511,12.2827610422391,9.3461294635199,6.39914844697341,11.094308329979,0,0,0,1,1,1,1,0,1,1,1,0,0,0,1,1,1,0,1,1
3344723.6972065,11.5668568634428,11.7401226537768,11.7014315403067,11.2279411826748,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0
259175.036556985,6.46855963743292,6.14913746225648,6.43058616877533,10.6095762616023,0,0,0,0,0,1,1,1,0,1,0,1,0,0,1,1,1,0,1,0
1819834.55087327,11.5686770859174,8.5140491486527,8.69769386993721,9.61499193892814,0,0,0,1,1,0,1,1,1,0,0,0,0,0,0,0,1,1,0,1
842631.434609815,12.0076143899933,12.8342150875833,9.12145856255665,9.8296952904202,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,1,0,1,1
740772.696712764,8.84726607869379,9.29200243554078,8.62241066806018,8.25212238635868,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,1,0,1,0,1
2068937.30945778,12.2859537967015,6.81791714532301,7.83751334785484,6.00640561105683,0,1,1,0,0,1,1,0,0,1,1,0,1,1,1,0,0,1,0,0
1318521.72618838,9.38252871064469,7.5172049626708,10.2505641481839,8.90101275849156,0,1,0,0,0,0,1,1,0,0,0,1,1,0,1,1,1,0,1,1
2780645.99925124,9.17693054606207,9.5024374446366,10.5338137622457,11.7633580749389,0,0,0,1,1,1,1,1,0,0,0,0,0,0,1,1,1,1,0,1
1936941.10165146,8.69944232841954,10.4930845608469,10.6297027806286,8.4269219788257,1,1,0,1,1,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0
2704678.46001997,12.4955730347428,10.1447136350907,9.50700005982071,9.7267106610816,1,1,0,1,1,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0
615980.619218987,9.60236789123155,12.7516200309619,6.17938234074973,11.7331888279878,1,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,1,0
2394952.49951652,7.71116015128791,7.87364591984078,8.5475045661442,9.12490797042847,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0
996080.03728755,6.68857504497282,7.36521241092123,12.5439231167547,12.3847834812477,1,0,1,0,0,0,1,1,0,0,0,1,0,1,0,0,1,0,1,0
1284966.48905812,10.8538745671976,8.33224586350843,10.3974170261063,11.6251232991926,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0
365755.640524357,7.30553262936883,7.63991045020521,7.79907254618593,10.9418608953711,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,1,0,1,1,0
750792.692136346,8.16510360245593,12.6547863150481,11.4897791836411,10.1256127664819,0,1,0,0,0,1,0,1,0,1,1,1,0,0,0,1,0,1,1,0
3855792.35661853,12.4820522321388,10.2701318657491,7.30973516148515,12.7684509085957,0,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,0,1
4034496.52438484,11.2930510889273,7.7406357198488,9.37657990073785,12.8895523066167,0,1,0,1,0,0,1,1,0,0,0,0,0,1,0,1,1,0,1,1
2611726.23515937,12.5683598578908,6.05394049081951,11.518932539504,10.7541449430864,0,0,1,0,0,1,1,0,1,1,1,0,0,1,1,1,0,1,0,0
3002301.16854405,10.3383106850088,11.7592216366902,10.4954364337027,7.22114641475491,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1
1067936.96704164,10.2203490398824,11.6539145819843,7.40974341868423,10.7345894768368,0,1,0,1,1,1,0,1,1,1,0,0,0,1,0,0,1,1,1,1
5304731.47195432,11.7114810287021,12.6402809871361,12.9005423968192,8.72829704522155,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,1,0,0,1
1861785.53623619,11.0363254200201,10.4362796531059,10.8137309988961,8.52675340278074,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0
277509.754178497,9.430680235615,7.77427116665058,11.7396158205811,10.615365408361,1,0,0,1,0,1,0,1,0,0,1,0,0,1,0,0,0,1,0,1
1817913.58926849,10.1317526411731,12.7019642230589,9.89715139125474,11.5463106655516,0,1,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,1,0,0
3908589.72220717,11.0965422678273,7.9659398200456,6.57118109357543,11.5079579325393,0,1,0,0,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0
445230.01787533,10.382924660109,10.6845381292515,9.38126199273393,10.804343591677,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,1,0,0
2973917.09225952,9.47911203163676,6.88304371479899,10.4897964720149,7.94699478126131,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
448680.379924641,7.39850872918032,9.47601988725364,9.99662314774469,7.99818928563036,0,1,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0
1174812.00557308,7.58042622520588,12.870829178486,9.73583668842912,10.0409097094089,0,1,0,0,0,1,1,0,1,0,1,0,0,0,0,1,1,0,1,1
3042742.67296641,12.9977060507517,11.6698177366052,8.44836970535107,12.4688528387342,0,0,1,1,0,1,1,1,1,1,0,0,0,0,1,1,1,1,1,1
1994197.99444829,12.3633684504312,8.98974347184412,7.07490845606662,8.47647770796902,1,1,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,1,1,1
1759463.12203122,9.26276926603168,8.38557640928775,7.3565913636703,11.7732061981224,0,0,0,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1
248052.742685726,7.14732750994153,6.53698053304106,11.1238742799032,9.78045215154998,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,1
2169708.60707463,11.1911629254464,12.699815236032,11.3150428459048,8.94695173529908,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1
1367398.64550174,11.1990156846587,6.83567115152255,6.34367810632102,10.5072447559796,0,0,0,0,1,0,0,1,0,1,1,1,1,0,0,0,1,0,1,1
2924116.20988393,6.82851274055429,11.7152192022186,10.7837792409118,6.51579043781385,0,0,0,1,0,0,0,1,1,0,0,0,0,1,1,1,0,0,1,1
4896201.16414874,12.3727247200441,7.44709791475907,6.19554313644767,7.26904876064509,1,1,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,0,1
828387.904654035,10.4471353145782,6.94102966925129,12.2854029878508,8.88504061056301,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0
975231.441532907,8.12900738511235,11.6859035168309,9.1026538638398,6.45165844797157,1,1,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0
1666431.86654363,10.1570621707942,6.54970169486478,11.6237034748774,10.8083731499501,0,1,1,0,0,0,0,1,0,0,1,1,1,0,0,1,0,1,0,0
3884028.13724399,12.3693690770306,12.8298905361444,9.97666631359607,12.6210291667376,1,0,0,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,0,0
4323814.27897583,12.8227745851036,11.8491889978759,12.6432014664169,10.5810156643856,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,0,0,1
2464715.75230844,9.66006460087374,9.7562730726786,12.9153403139208,11.014510062756,0,0,1,1,0,0,0,0,1,1,0,1,1,0,1,0,1,0,0,0
365367.811439594,9.3722494689282,7.69913351372816,7.01545998593792,8.56924916338176,0,0,0,0,1,1,1,0,1,0,0,0,1,0,1,1,1,0,0,0
2874865.94069541,8.9281301125884,6.77128482423723,12.2090344810858,12.2137535992078,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1,1
838321.310236577,6.5434781210497,9.27874059416354,7.6686481104698,10.2450647368096,1,1,0,1,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,1
3403488.08572761,12.2771011479199,11.7440431138966,6.84561580209993,11.4177372786216,1,1,0,1,0,1,0,0,0,1,0,0,0,1,0,1,1,1,0,0
1415626.92332587,8.50419300352223,7.73793326248415,11.0161304553039,12.5372806203086,0,0,0,1,1,0,1,0,0,1,1,0,0,1,1,0,1,1,0,1
2044629.2243198,10.5337584870867,9.64357226830907,12.2974582791794,9.91445071995258,1,1,1,1,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,1
